title,year,doi
The role of intergroup disgust in predicting negative outgroup evaluations,2013,10.1016/J.JESP.2012.11.002
Nice and easy does it: How perceptual fluency moderates the effectiveness of imagined contact,2013,10.1016/J.JESP.2012.11.007
The ambivalent mind can be a wise mind: Emotional ambivalence increases judgment accuracy,2013,10.1016/J.JESP.2012.12.017
Cautious to a Fault: Self-Protection and the Trajectory of Marital Satisfaction.,2013,10.1016/J.JESP.2012.10.010
Moral realism as moral motivation: The impact of meta-ethics on everyday decision-making,2013,10.1016/J.JESP.2012.11.013
Generalizing from human facial sexual dimorphism to sex-differentiate macaques: Accuracy and cultural variation,2013,10.1016/J.JESP.2012.12.008
Retraction notice to “The effect of color (red versus blue) on assimilation versus contrast in prime-to-behavior effects” [Journal of Experimental Social Psychology 47 (2011) 653–656],2013,10.1016/J.JESP.2012.11.016
When the half affects the whole: Priming identity for biracial individuals in social interactions,2013,10.1016/J.JESP.2012.12.012
"Rumor clustering, consensus, and polarization: Dynamic social impact and self-organization of hearsay",2013,10.1016/J.JESP.2012.12.010
Retraction notice to “When thoughts don't feel like they used to: Changing feelings of subjective ease in judgments of the past” [Journal of Experimental Social Psychology 45 (2009) 940–946],2013,10.1016/J.JESP.2012.12.002
Less power = less human? Effects of power differentials on dehumanization,2013,10.1016/J.JESP.2013.01.005
Retraction notice to “Information to go: Fluency enhances the usability of primed information” [Journal of Experimental Social Psychology 46 (2009) 73–84],2013,10.1016/J.JESP.2012.11.014
Residential mobility increases motivation to expand social network: But why?,2013,10.1016/J.JESP.2012.10.008
Seeing others through rose-colored glasses: An affiliation goal and positivity bias in implicit trait impressions,2013,10.1016/J.JESP.2013.05.007
Women's use of red clothing as a sexual signal in intersexual interaction,2013,10.1016/J.JESP.2012.10.001
Goal gradient in helping behavior,2013,10.1016/J.JESP.2013.07.003
"Detecting outliers: Do not use standard deviation around the mean, use absolute deviation around the median",2013,10.1016/J.JESP.2013.03.013
Disfluency disrupts the confirmation bias.,2013,10.1016/J.JESP.2012.08.010
Would male conspicuous consumption capture the female eye? Menstrual cycle effects on women's attention to status products,2012,10.1016/J.JESP.2011.06.004
Mimicry reduces racial prejudice,2012,10.1016/J.JESP.2011.06.007
Mere presence is not enough: Responsive support in a virtual world,2012,10.1016/J.JESP.2011.07.001
Residential mobility moderates preferences for egalitarian versus loyal helpers,2012,10.1016/J.JESP.2011.09.002
Improving the future by considering the past: The impact of upward counterfactual reflection and implicit beliefs on negotiation performance,2012,10.1016/J.JESP.2011.07.014
"Beliefs about the social orientations of others: A parametric test of the triangle, false consensus, and cone hypotheses",2012,10.1016/J.JESP.2011.07.009
Effects of correspondence between encoding and retrieval organization in social memory,2012,10.1016/J.JESP.2011.06.017
Dropping the weight stigma: nostalgia improves attitudes toward persons who are overweight,2012,10.1016/J.JESP.2011.09.007
You deplete me: The cognitive costs of colorblindness on ethnic minorities,2012,10.1016/J.JESP.2011.09.010
Like a camera in the sky? Thinking about God increases public self-awareness and socially desirable responding,2012,10.1016/J.JESP.2011.09.006
The powerful disregard social comparison information,2012,10.1016/J.JESP.2011.10.010
Implementation intentions for physical activity in supportive and unsupportive environmental conditions: An experimental examination of intention–behavior consistency,2012,10.1016/J.JESP.2011.09.004
The pitfalls of empathy as a default intergroup interaction strategy: Distinct effects of trying to empathize with a lower status outgroup member who does versus does not express distress☆,2012,10.1016/J.JESP.2011.11.001
"The conflict of harmony: Intergroup contact, commonality and political solidarity between minority groups",2012,10.1016/J.JESP.2011.10.001
Social identity and perceptions of torture: It's moral when we do it ☆,2012,10.1016/J.JESP.2011.10.017
"Exhausting or exhilarating? Conflict as threat to interests, relationships and identities",2012,10.1016/J.JESP.2011.11.004
Taking a fresh perspective: Vicarious restoration as a means of recovering self-control,2012,10.1016/J.JESP.2011.10.019
Nice or smart? Task relevance of self-characteristics moderates interpersonal projection,2012,10.1016/J.JESP.2011.10.013
Schematic influences of rape myth acceptance on visual information processing: An eye-tracking approach,2012,10.1016/J.JESP.2011.12.005
The strategic pursuit of moral credentials,2011,10.1016/J.JESP.2011.12.017
Cultural inertia: The effects of cultural change on intergroup relations and the self-concept,2012,10.1016/J.JESP.2011.12.014
How power corrupts relationships: Cynical attributions for others' generous acts,2012,10.1016/J.JESP.2012.01.008
Unstable high self-esteem and the eliciting conditions of self-doubt,2012,10.1016/J.JESP.2012.01.009
"""We"" are not stressed: Social identity in groups buffers neuroendocrine stress reactions☆",2012,10.1016/J.JESP.2012.02.020
Improving communicative understanding: The benefits of global processing,2012,10.1016/J.JESP.2012.03.004
On the relations between distinct aspects of psychological distance: An ecological basis of construal-level theory ☆,2012,10.1016/J.JESP.2012.03.013
Racism leads to pushups: How racial discrimination threatens subordinate men's masculinity,2012,10.1016/J.JESP.2012.03.015
Intergroup contact can undermine disadvantaged group members' attributions to discrimination☆,2012,10.1016/J.JESP.2012.01.003
Be Aware to Care: Public Self-Awareness Leads to a Reversal of the Bystander Effect.,2012,10.1016/J.JESP.2012.02.011
"The hubris penalty: biased responses to ""celebration"" displays of black football players",2012,10.1016/J.JESP.2012.02.004
Mental contrasting instigates goal pursuit by linking obstacles of reality with instrumental behavior,2012,10.1016/J.JESP.2012.02.002
Deliberation versus intuition: global versus local processing in judgment and choice,2012,10.1016/J.JESP.2012.05.001
Subjectivity uncertainty theory of objectification: Compensating for uncertainty about how to positively relate to others by downplaying their subjective attributes,2012,10.1016/J.JESP.2012.05.003
"Mixed reasons, missed givings: The costs of blending egoistic and altruistic reasons in donation requests☆",2012,10.1016/J.JESP.2012.05.014
Building blocks of bias: Gender composition predicts male and female group members’ evaluations of each other and the group,2012,10.1016/J.JESP.2012.04.012
In competitive interaction displays of red increase actors' competitive approach and perceivers' withdrawal,2012,10.1016/J.JESP.2012.04.004
Compensatory nonconformity: Self-uncertainty and low implicit self-esteem increase adoption and expression of minority opinions,2012,10.1016/J.JESP.2012.07.005
Efficiency and defense motivated ingroup projection: Sources of protoypicality in intergroup relations,2012,10.1016/J.JESP.2011.12.004
Subjective value determines initial dominance in binocular rivalry,2012,10.1016/J.JESP.2011.08.009
"Who Expressed What Emotion? Men Grab Anger, Women Grab Happiness.",2012,10.1016/J.JESP.2011.11.009
"Foxhole atheism, revisited: The effects of mortality salience on explicit and implicit religious belief",2012,10.1016/J.JESP.2012.03.005
Buffering against weight gain following dieting setbacks: An implicit theory intervention,2012,10.1016/J.JESP.2011.12.020
Sharing differences: The inductive route to social identity formation,2012,10.1016/J.JESP.2012.04.013
Boys Don't Cry: Cognitive Load and Priming Increase Stereotypic Sex Differences in Emotion Memory,2012,10.1016/J.JESP.2011.09.005
Attachment to objects as compensation for close others' perceived unreliability,2012,10.1016/J.JESP.2012.02.007
Refusing intergroup help from the morally superior: How one group's moral superiority leads to another group's reluctance to seek their help.,2012,10.1016/J.JESP.2011.08.014
Feeling good and feeling truth: The interactive effects of mood and processing fluency on truth judgments,2012,10.1016/J.JESP.2011.10.006
“It's ok — Not everyone can be good at math”: Instructors with an entity theory comfort (and demotivate) students,2012,10.1016/J.JESP.2011.12.012
The feedback withholding bias: Minority students do not receive critical feedback from evaluators concerned about appearing racist,2012,10.1016/J.JESP.2012.04.010
The influence of mere social presence on Stroop interference: New evidence from the semantically-based Stroop task,2012,10.1016/J.JESP.2012.04.014
Can buy me love: Mate attraction goals lead to perceptual readiness for status products,2011,10.1016/J.JESP.2010.08.009
The automatic and co-occurring activation of multiple social inferences,2011,10.1016/J.JESP.2010.08.006
The effects of name similarity on message processing and persuasion.,2011,10.1016/J.JESP.2010.08.008
The Color of Safety: Ingroup Associated Colors make Beer Safer.,2011,10.1016/J.JESP.2010.09.001
Mind your mannerisms: Behavioral mimicry elicits stereotype conformity☆,2011,10.1016/J.JESP.2010.09.002
Can individualists and cooperators play together? The effect of mixed social motives in negotiations,2011,10.1016/J.JESP.2010.09.010
A license to speak up: Outgroup minorities and opinion expression,2011,10.1016/J.JESP.2011.03.004
When the whole is more than the sum of its parts: Group motivation gains in the wild,2011,10.1016/J.JESP.2010.12.004
The effect of Obama saliency on individual-level racial bias: Silver bullet or smokescreen?,2011,10.1016/J.JESP.2010.12.001
Smooth Trajectories Travel Farther into the Future: Perceptual Fluency Effects on Prediction of Trend Continuation.,2011,10.1016/J.JESP.2010.12.002
Target prototypicality moderates racial bias in the decision to shoot,2011,10.1016/J.JESP.2010.11.002
Disrupting the flow: How brief silences in group conversations affect social needs,2011,10.1016/J.JESP.2010.12.006
Revisiting the Obama Effect: Exposure to Obama reduces implicit prejudice,2011,10.1016/J.JESP.2010.11.012
"Evaluations of presidential performance: Race, prejudice, and perceptions of Americanism",2011,10.1016/J.JESP.2010.11.011
The evolution of decision-making under risk: Framing effects in monkey risk preferences,2011,10.1016/J.JESP.2010.12.011
The effects of time perspective and level of construal on social distance.,2011,10.1016/J.JESP.2010.11.001
Interorientation interactions and impressions: Does the timing of disclosure of sexual orientation matter?,2011,10.1016/J.JESP.2010.10.016
